code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
300230,2020-02-17,2,2020-02-17 09:30:53.950,2020-02-17 09:30:37.240,2020-02-17 09:32:34.430,1,0.10063897763578278
300280,2020-02-17,3,2020-02-17 09:49:02.970,2020-02-17 09:47:46.580,2020-02-17 09:50:04.550,1,0.10013908205841447
300280,2020-02-17,4,2020-02-17 10:00:27.450,2020-02-17 09:58:47.090,2020-02-17 10:01:15.370,1,0.10013908205841447
300320,2020-02-17,2,2020-02-17 14:11:55.960,2020-02-17 14:11:46.480,2020-02-17 14:14:07.240,1,-0.03745318352059923
300320,2020-02-17,6,2020-02-17 14:33:27.630,2020-02-17 14:22:41.930,2020-02-17 15:00:00.000,1,-0.03745318352059923
300397,2020-02-17,3,2020-02-17 14:37:32.050,2020-02-17 14:05:51.500,2020-02-17 14:38:28.750,1,-0.003558718861209953
300411,2020-02-17,6,2020-02-17 10:57:38.420,2020-02-17 10:37:14.740,2020-02-17 11:11:39.640,1,-0.013295346628679816
300546,2020-02-17,1,2020-02-17 13:33:35.020,2020-02-17 13:00:09.380,2020-02-17 14:02:22.820,1,-0.01163146617692079
300593,2020-02-17,2,2020-02-17 13:40:01.550,2020-02-17 13:39:23.390,2020-02-17 13:43:50.930,1,0.0280898876404494
300603,2020-02-17,1,2020-02-17 14:50:17.830,2020-02-17 14:48:32.480,2020-02-17 15:00:00.000,1,0.10008092797410306
300615,2020-02-17,3,2020-02-17 10:40:06.850,2020-02-17 10:39:22.320,2020-02-17 10:42:38.250,1,0.05963556046383234
000540,2020-02-18,1,2020-02-18 09:39:50.200,2020-02-18 09:39:26.540,2020-02-18 09:40:42.560,1,0.053789731051344665
000540,2020-02-18,5,2020-02-18 09:58:20.250,2020-02-18 09:57:43.570,2020-02-18 09:59:09.720,1,0.053789731051344665
002101,2020-02-18,1,2020-02-18 09:57:36.330,2020-02-18 09:53:03.890,2020-02-18 09:59:02.180,1,-0.041935483870967794
002130,2020-02-18,2,2020-02-18 13:07:46.110,2020-02-18 11:08:33.440,2020-02-18 14:24:45.230,1,-0.02264150943396226
002189,2020-02-18,3,2020-02-18 10:25:47.080,2020-02-18 10:19:17.950,2020-02-18 10:29:09.800,1,0.056797020484171235
002413,2020-02-18,2,2020-02-18 09:41:35.370,2020-02-18 09:40:39.820,2020-02-18 09:42:00.420,1,0.056396148555708514
002413,2020-02-18,3,2020-02-18 09:44:08.580,2020-02-18 09:43:34.290,2020-02-18 09:45:01.300,1,0.056396148555708514
002413,2020-02-18,4,2020-02-18 09:46:21.730,2020-02-18 09:45:29.890,2020-02-18 09:51:26.050,1,0.056396148555708514
002549,2020-02-18,2,2020-02-18 13:23:13.750,2020-02-18 13:22:27.790,2020-02-18 13:27:26.250,1,0.052112676056337966
002703,2020-02-18,3,2020-02-18 10:36:59.680,2020-02-18 10:36:07.770,2020-02-18 15:00:00.000,1,-0.049180327868852514
002951,2020-02-18,1,2020-02-18 13:01:56.260,2020-02-18 13:00:37.710,2020-02-18 15:00:00.000,1,0.04214559386973171
300054,2020-02-18,4,2020-02-18 14:20:25.370,2020-02-18 14:13:08.540,2020-02-18 14:25:38.150,1,0.03356890459363937
300160,2020-02-18,18,2020-02-18 13:38:37.580,2020-02-18 13:09:54.100,2020-02-18 15:00:00.000,1,0.0026501766784452485
300318,2020-02-18,12,2020-02-18 09:32:44.790,2020-02-18 09:31:50.100,2020-02-18 09:35:36.910,1,-0.2267884322678844
300346,2020-02-18,1,2020-02-18 14:00:19.560,2020-02-18 13:59:56.550,2020-02-18 14:00:23.150,1,-0.029338989042064226
300398,2020-02-18,7,2020-02-18 14:41:09.960,2020-02-18 14:28:13.000,2020-02-18 15:00:00.000,1,0.051219512195122
000700,2020-02-19,4,2020-02-19 14:45:24.970,2020-02-19 14:44:56.180,2020-02-19 14:51:13.080,1,-0.06794871794871793
000797,2020-02-19,2,2020-02-19 10:03:51.550,2020-02-19 10:02:47.100,2020-02-19 10:04:50.150,1,0.013623978201634973
000875,2020-02-19,2,2020-02-19 10:19:08.620,2020-02-19 10:18:33.360,2020-02-19 10:20:19.750,1,0.0050632911392405324
002121,2020-02-19,1,2020-02-19 09:34:29.470,2020-02-19 09:31:42.560,2020-02-19 09:34:52.400,1,-0.061946902654867124
002160,2020-02-19,2,2020-02-19 10:22:55.140,2020-02-19 10:09:01.640,2020-02-19 10:33:11.370,1,0.0995575221238938
002321,2020-02-19,4,2020-02-19 13:56:48.880,2020-02-19 13:53:43.000,2020-02-19 14:01:45.680,1,-0.01923076923076916
002542,2020-02-19,2,2020-02-19 09:52:02.620,2020-02-19 09:51:21.590,2020-02-19 15:00:00.000,1,-0.02067183462532296
002824,2020-02-19,1,2020-02-19 10:31:55.740,2020-02-19 10:26:32.100,2020-02-19 15:00:00.000,1,0.09973980919340852
002885,2020-02-19,2,2020-02-19 14:49:15.150,2020-02-19 14:45:46.960,2020-02-19 14:50:33.410,1,0.04350220264317173
002961,2020-02-19,4,2020-02-19 11:27:23.720,2020-02-19 11:09:01.270,2020-02-19 14:09:41.980,1,0.06113537117903944
300032,2020-02-19,1,2020-02-19 09:35:15.940,2020-02-19 09:34:51.620,2020-02-19 10:03:19.030,1,0.10109890109890116
300032,2020-02-19,3,2020-02-19 10:06:55.850,2020-02-19 10:05:59.340,2020-02-19 15:00:00.000,1,0.10109890109890116
300041,2020-02-19,9,2020-02-19 09:49:37.520,2020-02-19 09:48:27.050,2020-02-19 09:52:55.220,1,0.057793345008756665
300467,2020-02-19,1,2020-02-19 13:29:51.120,2020-02-19 13:28:57.200,2020-02-19 13:34:16.230,1,0.00396628656420428
300467,2020-02-19,2,2020-02-19 13:35:44.920,2020-02-19 13:34:50.150,2020-02-19 13:37:54.590,1,0.00396628656420428
300661,2020-02-19,1,2020-02-19 14:05:44.960,2020-02-19 10:22:10.530,2020-02-19 14:08:03.560,1,0.04972816905734567
000536,2020-02-20,3,2020-02-20 13:58:07.730,2020-02-20 13:53:06.910,2020-02-20 14:04:05.270,1,0.003921568627450967
002028,2020-02-20,2,2020-02-20 09:53:31.820,2020-02-20 09:53:16.400,2020-02-20 09:53:58.870,1,0.10012515644555676
