code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
300071,2020-03-02,1,2020-03-02 13:46:53.160,2020-03-02 13:01:35.440,2020-03-02 14:48:49.460,2,0.09926470588235303
300299,2020-03-02,1,2020-03-02 11:14:30.380,2020-03-02 11:13:46.270,2020-03-02 11:19:22.600,2,0.051975051975051915
300310,2020-03-02,2,2020-03-02 13:31:50.160,2020-03-02 13:31:16.850,2020-03-02 13:37:09.140,2,-0.016129032258064724
300382,2020-03-02,1,2020-03-02 09:34:13.280,2020-03-02 09:33:23.720,2020-03-02 15:00:00.000,2,-0.05035971223021585
300488,2020-03-02,1,2020-03-02 13:01:00.120,2020-03-02 11:07:50.570,2020-03-02 13:09:39.450,2,-0.044140030441400364
002069,2020-03-12,3,2020-03-12 09:36:19.800,2020-03-12 09:35:49.410,2020-03-12 09:46:34.830,2,-0.056980056980056926
002375,2020-03-12,9,2020-03-12 14:18:28.620,2020-03-12 10:22:43.140,2020-03-12 14:23:10.620,2,0.042993630573248336
300040,2020-03-12,1,2020-03-12 14:49:21.010,2020-03-12 14:47:51.850,2020-03-12 14:56:42.460,2,-0.005917159763313529
300272,2020-03-12,2,2020-03-12 13:22:05.800,2020-03-12 13:21:27.150,2020-03-12 13:22:36.640,2,-0.10032894736842113
000663,2020-03-13,1,2020-03-13 09:33:26.180,2020-03-13 09:30:38.560,2020-03-13 15:00:00.000,2,0.10084033613445388
300120,2020-03-13,1,2020-03-13 10:14:59.120,2020-03-13 10:12:22.530,2020-03-13 10:16:23.990,2,-0.0996677740863786
300120,2020-03-13,5,2020-03-13 13:00:00.000,2020-03-13 10:23:34.160,2020-03-13 15:00:00.000,2,-0.0996677740863786
300189,2020-03-13,1,2020-03-13 13:38:08.750,2020-03-13 13:36:48.040,2020-03-13 13:42:14.800,2,-0.01822916666666663
300655,2020-03-13,2,2020-03-13 10:29:57.510,2020-03-13 10:29:36.200,2020-03-13 11:11:12.280,2,-0.04468864468864486
000721,2020-03-16,1,2020-03-16 10:50:14.660,2020-03-16 10:33:20.140,2020-03-16 14:20:44.880,2,-0.06858407079646013
000721,2020-03-16,2,2020-03-16 14:46:38.230,2020-03-16 14:21:43.200,2020-03-16 15:00:00.000,2,-0.06858407079646013
000797,2020-03-16,6,2020-03-16 13:06:29.340,2020-03-16 11:24:27.940,2020-03-16 14:44:12.650,2,-0.09976798143851506
002560,2020-03-16,3,2020-03-16 10:52:35.960,2020-03-16 10:51:18.210,2020-03-16 10:53:19.040,2,0.10013351134846472
300466,2020-03-16,6,2020-03-16 09:57:34.040,2020-03-16 09:50:18.250,2020-03-16 13:05:25.470,2,-0.16844602609727166
300698,2020-03-16,1,2020-03-16 13:45:29.600,2020-03-16 13:38:04.220,2020-03-16 13:46:23.030,2,-0.09180918091809176
000700,2020-03-17,30,2020-03-17 14:30:45.010,2020-03-17 14:18:10.480,2020-03-17 15:00:00.000,2,-0.04519230769230776
